387.56,316.00,31.00,304.50,8.29,7.00,7.00,5.91,10,31,0
417.24,319.00,319.00,350.52,9.15,7.00,7.00,7.33,10,30,1
419.88,336.00,29.00,351.77,9.07,7.00,7.00,6.92,10,31,0
417.27,340.00,30.00,335.17,9.17,7.00,7.00,7.20,10,29,2
485.56,334.00,31.00,403.35,10.17,7.00,7.00,8.39,10,29,2
467.73,371.00,36.00,338.50,9.63,7.00,7.00,7.12,10,30,1
90.10,87.00,83.00,76.24,1.76,2.00,2.00,0.43,10,31,0
1061.59,1312.00,30.00,603.50,22.93,30.00,30.00,12.45,10,0,31
239.93,139.00,27.00,317.29,5.15,3.00,1.00,6.79,10,9,22
317.27,309.00,31.00,219.93,7.00,7.00,7.00,4.59,10,31,0
391.41,320.00,33.00,303.68,8.20,7.00,7.00,6.04,10,30,1
310.05,230.00,37.00,354.46,5.88,4.00,1.00,6.22,10,13,18
437.54,352.00,28.00,356.57,8.95,7.00,7.00,6.76,10,30,1
338.78,217.00,28.00,382.71,6.85,5.00,1.00,7.51,10,15,16
426.20,338.00,27.00,335.68,9.29,7.00,7.00,7.14,10,31,0
309.17,226.00,27.00,324.32,6.29,5.00,1.00,5.89,10,15,16
411.15,318.00,30.00,401.26,8.71,7.00,7.00,7.86,10,28,3
463.73,329.00,32.00,384.45,9.83,7.00,7.00,7.58,10,30,1
281.32,155.00,29.00,379.26,5.90,3.00,1.00,7.54,10,11,20
432.80,387.00,30.00,314.38,8.95,7.00,7.00,6.31,10,31,0
279.46,141.00,28.00,386.29,5.07,3.00,1.00,6.46,10,6,25
422.12,370.00,28.00,322.65,8.63,7.00,7.00,6.25,10,30,1
1081.20,1361.00,32.00,614.81,22.93,30.00,30.00,12.45,10,0,31
290.17,270.00,28.00,225.07,6.15,6.00,6.00,4.12,10,31,0
372.66,273.00,29.00,336.57,8.10,6.00,6.00,7.08,10,29,2
419.46,355.00,28.00,303.14,8.41,7.00,7.00,5.74,10,31,0
412.24,431.00,29.00,293.07,8.29,10.00,1.00,5.52,10,31,0
389.00,332.00,36.00,305.07,8.49,7.00,7.00,6.35,10,30,1
373.07,268.00,28.00,299.48,7.90,6.00,6.00,6.07,10,31,0
383.24,328.00,32.00,303.85,8.15,7.00,7.00,6.27,10,30,1
400.49,328.00,30.00,340.15,8.61,7.00,7.00,6.70,10,30,1
325.95,284.00,29.00,244.78,6.93,6.00,6.00,5.05,10,31,0
408.39,320.00,27.00,315.39,8.41,7.00,7.00,6.06,10,31,0
350.00,298.00,28.00,302.74,7.22,6.00,6.00,5.89,10,31,0
414.78,335.00,28.00,336.72,8.24,7.00,7.00,6.13,10,30,1
397.44,296.00,28.00,303.61,8.39,6.00,6.00,6.18,10,31,0
425.85,353.00,30.00,318.92,9.29,7.00,7.00,6.83,10,30,1
453.10,334.00,31.00,392.66,8.88,7.00,7.00,6.97,10,30,1
